Timestamp,Station_Name,Humidity,Temperature,Precipitation
1552086053.0,La Tuilerie,77.0,6.9,0.0
1552086981.0,La Tuilerie,75.0,7.4,0.0
1552087908.0,La Tuilerie,75.0,7.4,0.0
1552088837.0,La Tuilerie,76.0,6.5,0.0
1552104611.0,La Tuilerie,76.0,8.5,0.0
1552105539.0,La Tuilerie,76.0,8.3,0.0
1552107396.0,La Tuilerie,77.0,8.1,0.0
1552108323.0,La Tuilerie,78.0,7.9,0.0
1552109251.0,La Tuilerie,80.0,7.4,0.0
1552110179.0,La Tuilerie,80.0,7.6,0.0
1552111107.0,La Tuilerie,80.0,7.5,0.0
1552112034.0,La Tuilerie,81.0,7.3,0.0
1552112962.0,La Tuilerie,81.0,7.4,0.0
1552113889.0,La Tuilerie,81.0,7.5,0.0
1552115747.0,La Tuilerie,80.0,8.2,0.0
1552116677.0,La Tuilerie,75.0,9.6,0.0
1552117604.0,La Tuilerie,73.0,9.9,0.0
1552118531.0,La Tuilerie,70.0,11.4,0.0
1552119459.0,La Tuilerie,67.0,11.9,0.0
1552120386.0,La Tuilerie,69.0,11.4,0.0
1552121313.0,La Tuilerie,69.0,11.4,0.0
1552122240.0,La Tuilerie,67.0,12.0,0.0
1552123168.0,La Tuilerie,67.0,11.6,0.0
1552124095.0,La Tuilerie,66.0,11.7,0.0
1552125023.0,La Tuilerie,64.0,12.0,0.0
1552125950.0,La Tuilerie,58.0,13.9,0.0
1552126877.0,La Tuilerie,50.0,15.2,0.0
1552127805.0,La Tuilerie,52.0,15.8,0.0
1552128732.0,La Tuilerie,52.0,16.1,0.0
1552130589.0,La Tuilerie,52.0,16.6,0.0
1552131515.0,La Tuilerie,49.0,17.3,0.0
1552132444.0,La Tuilerie,49.0,17.7,0.0
1552133371.0,La Tuilerie,49.0,18.5,0.0
1552134299.0,La Tuilerie,48.0,19.2,0.0
1552135226.0,La Tuilerie,48.0,19.1,0.0
1552136154.0,La Tuilerie,48.0,19.5,0.0
1552137080.0,La Tuilerie,46.0,19.9,0.0
1552138935.0,La Tuilerie,50.0,19.7,0.0
1552139861.0,La Tuilerie,53.0,18.6,0.0
1552141715.0,La Tuilerie,56.0,17.2,0.0
1552142641.0,La Tuilerie,56.0,17.8,0.0
1552143566.0,La Tuilerie,59.0,17.6,0.0
1552144492.0,La Tuilerie,61.0,16.6,0.0
1552145419.0,La Tuilerie,63.0,16.3,0.0
1552146345.0,La Tuilerie,61.0,16.7,0.0
1552148196.0,La Tuilerie,62.0,16.6,0.0
1552149122.0,La Tuilerie,63.0,16.2,0.0
1552150047.0,La Tuilerie,65.0,15.6,0.0
1552150972.0,La Tuilerie,67.0,15.2,0.0
1552151899.0,La Tuilerie,70.0,14.6,0.0
1552152823.0,La Tuilerie,72.0,14.1,0.0
1552153749.0,La Tuilerie,74.0,13.4,0.0
1552154676.0,La Tuilerie,76.0,12.9,0.0
1552155602.0,La Tuilerie,77.0,12.7,0.0
1552156530.0,La Tuilerie,77.0,12.8,0.0
1552157455.0,La Tuilerie,77.0,12.8,0.0
1552158381.0,La Tuilerie,76.0,13.1,0.0
1552159307.0,La Tuilerie,73.0,13.6,0.0
1552160233.0,La Tuilerie,71.0,13.9,0.0
1552161158.0,La Tuilerie,75.0,12.9,0.0
1552162084.0,La Tuilerie,79.0,12.0,0.0
1552163009.0,La Tuilerie,80.0,11.9,0.0
1552163935.0,La Tuilerie,80.0,12.0,0.0
1552164861.0,La Tuilerie,80.0,11.9,0.0
1552165787.0,La Tuilerie,81.0,11.6,0.0
1552166713.0,La Tuilerie,82.0,11.1,0.0
1552167638.0,La Tuilerie,83.0,11.3,0.0
1552168565.0,La Tuilerie,83.0,11.1,0.0
1552169492.0,La Tuilerie,85.0,10.4,0.0
1552170418.0,La Tuilerie,87.0,9.9,0.0
1552172274.0,La Tuilerie,89.0,10.2,0.0
1552173202.0,La Tuilerie,87.0,10.6,0.0
1552174129.0,La Tuilerie,87.0,10.6,0.0
1552175058.0,La Tuilerie,88.0,10.7,0.0
1552175986.0,La Tuilerie,87.0,10.8,0.0
1552191743.0,La Tuilerie,91.0,10.3,0.0
1552193599.0,La Tuilerie,90.0,9.8,0.0
1552194526.0,La Tuilerie,91.0,9.1,0.0
1552195453.0,La Tuilerie,92.0,9.7,0.0
1552197308.0,La Tuilerie,92.0,8.6,0.0
1552198235.0,La Tuilerie,93.0,8.9,0.0
1552199160.0,La Tuilerie,94.0,9.4,0.0
1552200087.0,La Tuilerie,93.0,10.4,0.0
1552201013.0,La Tuilerie,91.0,11.4,0.0
1552201939.0,La Tuilerie,87.0,12.6,0.0
1552203792.0,La Tuilerie,85.0,13.1,0.0
1552204720.0,La Tuilerie,85.0,12.9,0.0
1552205646.0,La Tuilerie,85.0,12.9,0.0
1552206573.0,La Tuilerie,83.0,13.2,0.0
1552207499.0,La Tuilerie,81.0,13.6,0.0
1552208427.0,La Tuilerie,81.0,13.7,0.0
1552209354.0,La Tuilerie,81.0,14.0,0.0
1552210281.0,La Tuilerie,80.0,14.4,0.0
1552211207.0,La Tuilerie,80.0,14.8,0.0
1552212135.0,La Tuilerie,79.0,15.3,0.0
1552213062.0,La Tuilerie,77.0,15.7,0.0
1552213989.0,La Tuilerie,72.0,16.2,0.0
1552214916.0,La Tuilerie,69.0,16.7,0.0
1552215843.0,La Tuilerie,64.0,17.1,0.0
1552217695.0,La Tuilerie,61.0,17.6,0.0
1552218623.0,La Tuilerie,60.0,17.6,0.0
1552219549.0,La Tuilerie,58.0,17.6,0.0
1552220475.0,La Tuilerie,58.0,17.6,0.0
1552222329.0,La Tuilerie,59.0,17.3,0.0
1552223259.0,La Tuilerie,59.0,17.3,0.0
1552224185.0,La Tuilerie,60.0,17.1,0.0
1552225111.0,La Tuilerie,62.0,16.8,0.0
1552226038.0,La Tuilerie,63.0,16.4,0.0
1552226965.0,La Tuilerie,64.0,16.3,0.0
1552227892.0,La Tuilerie,64.0,16.1,0.0
1552228818.0,La Tuilerie,65.0,16.0,0.0
1552229745.0,La Tuilerie,66.0,15.8,0.0
1552230672.0,La Tuilerie,67.0,15.7,0.0
1552231598.0,La Tuilerie,67.0,15.8,0.0
1552232525.0,La Tuilerie,67.0,15.8,0.0
1552233451.0,La Tuilerie,67.0,15.8,0.0
1552234377.0,La Tuilerie,68.0,15.8,0.0
1552235304.0,La Tuilerie,68.0,15.7,0.0
1552236231.0,La Tuilerie,68.0,15.7,0.0
1552237157.0,La Tuilerie,68.0,15.5,0.0
1552238088.0,La Tuilerie,70.0,15.2,0.0
1552239942.0,La Tuilerie,67.0,14.4,0.0
1552241798.0,La Tuilerie,63.0,14.3,0.0
1552242725.0,La Tuilerie,59.0,14.6,0.0
1552243651.0,La Tuilerie,59.0,14.4,0.0
1552245506.0,La Tuilerie,60.0,14.4,0.0
1552246432.0,La Tuilerie,59.0,14.6,0.0
1552247358.0,La Tuilerie,60.0,14.5,0.0
1552248284.0,La Tuilerie,61.0,14.2,0.0
1552249212.0,La Tuilerie,61.0,14.1,0.0
1552250138.0,La Tuilerie,60.0,14.4,0.0
1552251064.0,La Tuilerie,62.0,13.8,0.0
1552252918.0,La Tuilerie,65.0,12.8,0.0
1552253845.0,La Tuilerie,65.0,12.6,0.0
1552254772.0,La Tuilerie,60.0,12.8,0.0
1552256628.0,La Tuilerie,58.0,13.1,0.0
1552257554.0,La Tuilerie,59.0,12.7,0.0
1552258481.0,La Tuilerie,58.0,12.7,0.0
1552260336.0,La Tuilerie,61.0,11.9,0.0
1552261262.0,La Tuilerie,62.0,11.5,0.0
1552262189.0,La Tuilerie,59.0,11.4,0.0
1552263116.0,La Tuilerie,58.0,11.2,0.0
1552264044.0,La Tuilerie,59.0,10.9,0.0
1552264971.0,La Tuilerie,59.0,10.9,0.0
1552265898.0,La Tuilerie,59.0,10.6,0.0
1552273310.0,La Tuilerie,65.0,8.3,0.0
1552274237.0,La Tuilerie,64.0,8.3,0.0
1552275164.0,La Tuilerie,62.0,8.5,0.0
1552276092.0,La Tuilerie,62.0,8.3,0.0
1552277017.0,La Tuilerie,61.0,8.1,0.0
1552277944.0,La Tuilerie,61.0,8.0,0.0
1552278870.0,La Tuilerie,62.0,7.8,0.0
1552280723.0,La Tuilerie,60.0,7.9,0.0
1552281650.0,La Tuilerie,60.0,7.6,0.0
1552282576.0,La Tuilerie,61.0,7.2,0.0
1552283503.0,La Tuilerie,63.0,6.6,0.0
1552284430.0,La Tuilerie,65.0,6.1,0.0
1552286287.0,La Tuilerie,64.0,6.6,0.0
1552287214.0,La Tuilerie,64.0,6.9,0.0
1552289069.0,La Tuilerie,61.0,8.1,0.0
1552289995.0,La Tuilerie,60.0,8.8,0.0
1552290921.0,La Tuilerie,56.0,9.6,0.0
1552291847.0,La Tuilerie,55.0,10.3,0.0
1552292774.0,La Tuilerie,53.0,11.2,0.0
1552293700.0,La Tuilerie,48.0,11.8,0.0
1552294627.0,La Tuilerie,47.0,12.4,0.0
1552295554.0,La Tuilerie,45.0,13.2,0.0
1552296481.0,La Tuilerie,42.0,13.7,0.0
1552297409.0,La Tuilerie,44.0,13.8,0.0
1552298336.0,La Tuilerie,42.0,14.7,0.0
1552299262.0,La Tuilerie,40.0,14.8,0.0
1552300188.0,La Tuilerie,41.0,15.7,0.0
1552301115.0,La Tuilerie,37.0,15.9,0.0
1552302039.0,La Tuilerie,36.0,16.5,0.0
1552303891.0,La Tuilerie,36.0,17.1,0.0
1552304818.0,La Tuilerie,35.0,17.6,0.0
1552305744.0,La Tuilerie,37.0,17.3,0.0
1552306670.0,La Tuilerie,34.0,17.9,0.0
1552308523.0,La Tuilerie,33.0,18.0,0.0
1552310374.0,La Tuilerie,31.0,18.6,0.0
1552311300.0,La Tuilerie,30.0,18.4,0.0
1552312227.0,La Tuilerie,31.0,17.8,0.0
1552313151.0,La Tuilerie,31.0,17.7,0.0
1552314077.0,La Tuilerie,31.0,17.9,0.0
1552315002.0,La Tuilerie,30.0,17.8,0.0
1552315929.0,La Tuilerie,31.0,17.5,0.0
1552316854.0,La Tuilerie,32.0,17.3,0.0
1552317779.0,La Tuilerie,31.0,17.3,0.0
1552318706.0,La Tuilerie,30.0,16.4,0.0
1552323340.0,La Tuilerie,35.0,13.4,0.0
1552324266.0,La Tuilerie,37.0,12.8,0.0
1552325192.0,La Tuilerie,37.0,12.1,0.0
1552326118.0,La Tuilerie,35.0,11.7,0.0
1552327045.0,La Tuilerie,37.0,11.4,0.0
1552327973.0,La Tuilerie,48.0,9.8,0.0
1552328899.0,La Tuilerie,51.0,9.1,0.0
1552329828.0,La Tuilerie,51.0,8.7,0.0
1552330760.0,La Tuilerie,50.0,8.6,0.0
1552332617.0,La Tuilerie,44.0,9.0,0.0
1552333547.0,La Tuilerie,43.0,9.0,0.0
1552335404.0,La Tuilerie,54.0,7.5,0.0
1552336333.0,La Tuilerie,57.0,7.0,0.0
1552337262.0,La Tuilerie,59.0,6.5,0.0
1552338191.0,La Tuilerie,61.0,6.3,0.0
1552339118.0,La Tuilerie,63.0,6.0,0.0
1552340048.0,La Tuilerie,64.0,5.6,0.0
1552340977.0,La Tuilerie,64.0,5.6,0.0
1552341906.0,La Tuilerie,64.0,5.4,0.0
1552342836.0,La Tuilerie,64.0,5.5,0.0
1552343766.0,La Tuilerie,65.0,5.5,0.0
1552344695.0,La Tuilerie,67.0,4.9,0.0
1552345625.0,La Tuilerie,68.0,4.6,0.0
1552347485.0,La Tuilerie,68.0,4.4,0.0
1552348413.0,La Tuilerie,71.0,3.6,0.0
1552349344.0,La Tuilerie,72.0,3.5,0.0
1552350273.0,La Tuilerie,73.0,3.0,0.0
1552360496.0,La Tuilerie,76.0,1.0,0.0
1552361426.0,La Tuilerie,76.0,1.3,0.0
1552362356.0,La Tuilerie,76.0,1.4,0.0
1552363286.0,La Tuilerie,77.0,1.0,0.0
1552364216.0,La Tuilerie,76.0,0.8,0.0
1552365147.0,La Tuilerie,76.0,0.8,0.0
1552366077.0,La Tuilerie,74.0,1.3,0.0
1552367006.0,La Tuilerie,73.0,1.4,0.0
1552367937.0,La Tuilerie,74.0,1.1,0.0
1552368867.0,La Tuilerie,76.0,0.5,0.0
1552369797.0,La Tuilerie,77.0,0.2,0.0
1552370727.0,La Tuilerie,78.0,-0.1,0.0
1552372591.0,La Tuilerie,74.0,1.2,0.0
1552374452.0,La Tuilerie,74.0,1.8,0.0
1552375381.0,La Tuilerie,70.0,3.3,0.0
1552376311.0,La Tuilerie,65.0,5.1,0.0
1552377239.0,La Tuilerie,60.0,6.3,0.0
1552378167.0,La Tuilerie,58.0,6.9,0.0
1552379095.0,La Tuilerie,54.0,8.3,0.0
1552380022.0,La Tuilerie,52.0,9.3,0.0
1552380950.0,La Tuilerie,46.0,10.1,0.0
1552381878.0,La Tuilerie,46.0,10.7,0.0
1552382804.0,La Tuilerie,45.0,11.5,0.0
1552383732.0,La Tuilerie,44.0,11.8,0.0
1552384658.0,La Tuilerie,38.0,12.4,0.0
1552385584.0,La Tuilerie,38.0,12.8,0.0
1552386511.0,La Tuilerie,33.0,13.0,0.0
1552388361.0,La Tuilerie,34.0,13.0,0.0
1552389286.0,La Tuilerie,34.0,14.1,0.0
1552391140.0,La Tuilerie,35.0,14.2,0.0
1552392991.0,La Tuilerie,39.0,15.6,0.0
1552393917.0,La Tuilerie,35.0,15.3,0.0
1552394841.0,La Tuilerie,38.0,15.1,0.0
1552395767.0,La Tuilerie,37.0,15.3,0.0
1552396693.0,La Tuilerie,37.0,16.2,0.0
1552397619.0,La Tuilerie,38.0,16.7,0.0
1552398545.0,La Tuilerie,41.0,16.1,0.0
1552399470.0,La Tuilerie,40.0,16.4,0.0
1552400395.0,La Tuilerie,42.0,15.8,0.0
1552401320.0,La Tuilerie,44.0,14.6,0.0
1552402245.0,La Tuilerie,45.0,14.0,0.0
1552403170.0,La Tuilerie,46.0,13.5,0.0
1552404096.0,La Tuilerie,48.0,12.6,0.0
1552405951.0,La Tuilerie,49.0,11.9,0.0
1552406877.0,La Tuilerie,52.0,11.3,0.0
1552408732.0,La Tuilerie,55.0,10.6,0.0
1552409658.0,La Tuilerie,57.0,10.4,0.0
1552412439.0,La Tuilerie,64.0,9.0,0.0
1552414291.0,La Tuilerie,69.0,7.6,0.0
1552416148.0,La Tuilerie,75.0,6.6,0.0
1552418926.0,La Tuilerie,77.0,6.2,0.0
1552421709.0,La Tuilerie,81.0,4.8,0.0
1552422635.0,La Tuilerie,83.0,4.5,0.0
1552423563.0,La Tuilerie,83.0,4.2,0.0
1552424490.0,La Tuilerie,83.0,3.9,0.0
1552425417.0,La Tuilerie,84.0,3.7,0.0
1552426345.0,La Tuilerie,86.0,3.4,0.0
1552427274.0,La Tuilerie,87.0,3.4,0.0
1552430984.0,La Tuilerie,89.0,3.3,0.0
1552431911.0,La Tuilerie,88.0,3.3,0.0
1552432838.0,La Tuilerie,89.0,3.8,0.0
1552434694.0,La Tuilerie,88.0,4.3,0.0
